total_pop,pop_density,housing_density,County,hh_income,land_use,State,EPA_region,native_prop,Climate_Zone
24098,47.9,23,51027,29183,6,51,3,7.884471740393393e-4,Southeast
17146,29.6,12.5,51029,34720,4,51,3,0.0025661961973638165,Southeast
54842,108.8,49.2,51031,43478,3,51,3,0.0026074906093869663,Southeast
28545,54.1,22.2,51033,57690,2,51,3,0.0074619022595901205,Southeast
30042,63.3,34.9,51035,36142,6,51,3,0.00219692430597164,Southeast
7256,39.7,17.7,51036,46337,2,51,3,0.07056229327453142,Southeast
12586,26.5,13.2,51037,34881,6,51,3,0.0027808676307007787,Southeast
316236,747.1,289.5,51041,71321,2,51,3,0.0038262563402016217,Southeast
14034,79.7,35.4,51043,73244,2,51,3,0.002921476414422118,Southeast
5190,15.7,8.5,51045,51291,3,51,3,0.0023121387283236996,Southeast
46689,123.1,46.6,51047,65132,2,51,3,0.004133735997772494,Southeast
10052,33.8,15.6,51049,40143,6,51,3,0.003979307600477517,Southeast
15903,48.1,22.9,51051,29080,5,51,3,0.0015091492171288435,Southeast
28001,55.6,22.7,51053,51459,2,51,3,0.0032855969429663226,Southeast
11151,43.4,22.4,51057,46235,6,51,3,0.0053806833467850415,Southeast
1081726(r49532),2766.8,1043.6,51059,105416,2,51,3,0.003590558052593725,Southeast
65203,100.7,39.5,51061,83877,2,51,3,0.0037421591031087525,Southeast
15279,40.2,20.5,51063,42044,4,51,3,0.0013089861901956934,Southeast
25691,89.8,36.3,51065,68223,4,51,3,0.0019072827060059943,Southeast
56159,81.3,42.5,51067,45555,3,51,3,0.002670987731263021,Southeast
78305,189.4,75.8,51069,61973,4,51,3,0.002988314922418747,Southeast
17286,48.6,23.4,51071,41186,4,51,3,0.0012148559527941688,Southeast
36858,169.2,72.8,51073,59331,2,51,3,0.0037712301264311685,Southeast
21717,77.2,30.6,51075,79574,2,51,3,0.0024865312888520514,Southeast
15533,35.1,20.7,51077,32178,6,51,3,0.001995750981780725,Southeast
18403,117.8,48.1,51079,54307,4,51,3,0.0023365755583328804,Southeast
12243,41.5,13.9,51081,38574,6,51,3,0.0019603038470963,Southeast
36241,44.3,22,51083,34705,6,51,3,0.002842084931431252,Southeast
99863,213.1,81.9,51085,76425,2,51,3,0.0036850485164675604,Southeast
306935,1313.4,568.2,51087,60114,2,51,3,0.0032971150243536907,Southeast
54151,141.6,68.7,51089,34086,5,51,3,0.0017912873261804953,Southeast
2321,5.6,4.4,51091,43481,6,51,3,0.002154243860404998,Southeast
35270,111.8,46.4,51093,62242,2,51,3,0.0035724411681315564,Southeast
67009,470.4,209.2,51095,73903,2,51,3,0.0029399035950394723,Southeast
6945,22,10.8,51097,44442,6,51,3,0.015982721382289417,Southeast
23584,131.3,52.8,51099,76241,6,51,3,0.005172998643147897,Southeast
15935,58.2,23.8,51101,64946,2,51,3,0.014496391590837779,Southeast
11391,85.5,55.5,51103,45209,6,51,3,0.0018435607058203845,Southeast
25587,58.8,27,51105,31352,6,51,3,0.004025481689920663,Southeast
312311,605.8,212.3,51107,115574,2,51,3,0.0029265699895296674,Southeast
33153,66.8,32.9,51109,54257,6,51,3,0.003710071486743281,Southeast
12914,29.9,13.7,51111,37424,6,51,3,0.0028651076351246707,Southeast
13308,41.5,18.5,51113,56608,6,51,3,0.0017282837391042981,Southeast
8978,104.5,66,51115,47435,2,51,3,0.0023390510135887724,Southeast
32727,52.3,29.7,51117,36431,6,51,3,0.002291685764048034,Southeast
10959,84.1,54.7,51119,50207,6,51,3,0.0032849712565015056,Southeast
94392,243.9,99.7,51121,43229,4,51,3,0.0021612001017035343,Southeast
15020,31.9,21.1,51125,48118,4,51,3,0.003195739014647137,Southeast
18429,87.9,34.8,51127,70590,2,51,3,0.010526886971620814,Southeast
12389,58.5,34.5,51131,35760,6,51,3,0.002179352651545726,Southeast
12330,64.5,47,51133,51944,6,51,3,0.0017031630170316302,Southeast
15853,50.4,21.2,51135,37344,6,51,3,0.0037216930549422824,Southeast
33481,98.2,42.9,51137,54916,6,51,3,0.0028075624981332694,Southeast
24042,77.3,37.3,51139,41617,6,51,3,0.0017469428500124782,Southeast
18490,38.3,20.9,51141,35813,6,51,3,0.002812330989724175,Southeast
63506,65.5,32.3,51143,39224,5,51,3,0.0023777280886845336,Southeast
28046,107.8,38.6,51145,73593,2,51,3,0.0027454895528774156,Southeast
23368,66.8,26.1,51147,36191,6,51,3,0.002952755905511811,Southeast
35725,134.7,45.5,51149,64171,2,51,3,0.0057942617214835545,Southeast
402002,1195,407.6,51153,91098,2,51,3,0.005950219153138541,Southeast
34872,109,53.9,51155,41163,4,51,3,0.0018352833218628125,Southeast
7373,27.7,14.4,51157,62117,2,51,3,0.0024413400244134003,Southeast
9254,48.3,20.1,51159,42182,6,51,3,0.003674086881348606,Southeast
92376,368.7,159.7,51161,59446,3,51,3,0.0014830691954620249,Southeast
22307,37.3,18.7,51163,44417,6,51,3,0.00475187160980858,Southeast
76314,89.9,39.6,51165,49930,4,51,3,0.002738684907094373,Southeast
28897,61,28.5,51167,32780,6,51,3,0.001903311762466692,Southeast
23177,43.3,22.3,51169,34250,3,51,3,0.002243603572507227,Southeast
41993,82.5,41,51171,50171,6,51,3,0.002405162765222775,Southeast
32208,71.4,34.2,51173,34864,6,51,3,0.0013040238450074517,Southeast
18570,31,12.5,51175,45426,6,51,3,0.003338718362950996,Southeast
122397,304.9,112.5,51177,76574,2,51,3,0.0032435435509040253,Southeast
128961,479.5,163.5,51179,93065,2,51,3,0.004466466606183265,Southeast
7058,25.3,12.3,51181,55030,6,51,3,0.0029753471238311135,Southeast
12087,24.7,9.6,51183,37978,2,51,3,0.0019028708529825432,Southeast
45078,86.9,40.1,51185,35215,5,51,3,0.00126447491015573,Southeast
37575,176,75.1,51187,60522,2,51,3,0.0034597471723220225,Southeast
54876,97.8,45.6,51191,40422,3,51,3,0.0018040673518478023,Southeast
17454,76.1,46.3,51193,52990,6,51,3,0.0041824223673656465,Southeast
41452,102.8,44.5,51195,33608,5,51,3,0.0012785872816751906,Southeast
29235,63.3,30.5,51197,38948,6,51,3,0.0014024285958611255,Southeast
65464(r49647),624.8,256.2,51199,81055,2,51,3,0.0038341683978980814,Southeast
139966(r49658),9314.3,4816.4,51510,80847,1,51,3,0.0042081648400325794,Southeast
6222,904.6,424.5,51515,32262,3,51,3,0.0020893603342976535,Southeast
17835,1370.6,678.6,51520,32079,3,51,3,0.0029156153630501822,Southeast
6650,992,438,51530,39955,6,51,3,0.010977443609022556,Southeast
43475(r49677),4246.3,1874.2,51540,42240,4,51,3,0.002668200115008626,Southeast
222209,652,244.1,51550,67855,2,51,3,0.003919733224126836,Southeast
17411,2315.3,1041.4,51570,50571,2,51,3,0.0039055769341221065,Southeast
5961,1090.1,560.8,51580,35277,6,51,3,0.003019627579265224,Southeast
43055,1002.8,522.6,51590,29936,5,51,3,0.0017419579607478807,Southeast
5927,859.8,372.1,51595,32788,6,51,3,0.003205668972498735,Southeast
22565,3616.6,1391.2,51600,97900,2,51,3,0.00491912253489918,Southeast
12332,6169.8,2746.2,51610,114409,2,51,3,0.0026759649691858577,Southeast
8582,1045.8,475.4,51620,33174,6,51,3,0.0032626427406199023,Southeast
24286,2326.2,1002.6,51630,43558,2,51,3,0.004117598616486865,Southeast
7042,854.7,394.7,51640,22333,6,51,3,9.940357852882703e-4,Southeast
137436(r49692),2673.2,1158.6,51650,49815,2,51,3,0.004322011699991269,Southeast
48914,2808.2,1001.5,51660,37235,4,51,3,0.0025963936705237765,Southeast
22591,2197.9,984.7,51670,37789,2,51,3,0.0038510911424903724,Southeast
7042,2820.3,1019.7,51678,31571,6,51,3,0.001136040897472309,Southeast
75568,1538.2,651.2,51680,37058,3,51,3,0.0031362481473639634,Southeast
37821,3827.8,1328.1,51683,75173,2,51,3,0.006054837259723434,Southeast
14273,5633.1,1935.5,51685,70299,2,51,3,0.00392349190779794,Southeast
13821,1261.5,657.6,51690,32408,5,51,3,0.0019535489472541786,Southeast
180719(r49714),2630,1108.9,51700,49562,2,51,3,0.004708968066445697,Southeast
242803,4486.3,1755.7,51710,42677,1,51,3,0.00494227830792865,Southeast
3958,529.1,260,51720,33944,5,51,3,0.0012632642748863063,Southeast
32420,1413.8,711.9,51730,36449,2,51,3,0.0029919802590993214,Southeast
12150,793.3,308.6,51735,84315,2,51,3,0.0031275720164609055,Southeast
95535,2838.9,1212.6,51740,45488,2,51,3,0.004406761919715288,Southeast
16408,1662.2,651.1,51750,29155,4,51,3,0.0020112140419307656,Southeast
204214,3414.7,1644.5,51760,38266,1,51,3,0.0034522608636038663,Southeast
97032,2279.8,1114.9,51770,36422,3,51,3,0.0028753400939896118,Southeast
24802,1718,750.3,51775,48828,3,51,3,0.002499798403354568,Southeast
23746,1188.8,587.6,51790,42724,4,51,3,0.002021393076728712,Southeast
84585,211.4,82.6,51800,65104,2,51,3,0.00316841047467045,Southeast
437994,1758.9,714.3,51810,64618,1,51,3,0.0038470846632602273,Southeast
21006,1396.8,646.1,51820,40977,4,51,3,0.0027611158716557174,Southeast
14068(r49741),1559.3,573.7,51830,50794,2,51,3,0.002701165766278078,Southeast
26203,2838.1,1285.9,51840,44873,4,51,3,0.0035492119222989733,Southeast
18728,9.7,3.2,53001,40829,5,53,10,0.019008970525416488,Northwest
21623,34,15.5,53003,41665,4,53,10,0.013966609628636174,Northwest
175177,103,40.4,53005,57354,3,53,10,0.008985197828482049,Northwest
72453,24.8,12.1,53007,48674,4,53,10,0.009661435689343436,Northwest
71404,41.1,20.5,53009,44398,5,53,10,0.05083748809590499,Northwest
425363,676.2,266.2,53011,58262,2,53,10,0.008519781927436096,Northwest
4078,4.7,2.5,53013,43611,4,53,10,0.014222658165767533,Northwest
102410,89.8,38.1,53015,45877,4,53,10,0.015330534127526609,Northwest
38431,21.1,8.8,53017,48708,4,53,10,0.01053836746376623,Northwest
7551,3.4,2,53019,35485,6,53,10,0.1667328830618461,Northwest
78163,62.9,19.7,53021,47749,3,53,10,0.006793495643718895,Northwest
2266,3.2,1.7,53023,42269,6,53,10,0.00264783759929391,Northwest
89120,33.3,13.1,53025,42572,5,53,10,0.012208258527827648,Northwest
72797,38.3,18.5,53027,41899,5,53,10,0.0456749591329313,Northwest
78506,376.6,193,53029,57190,5,53,10,0.008381524978982499,Northwest
29872,16.6,9.9,53031,46048,6,53,10,0.022797268344938403,Northwest
1931249,912.9,402.4,53033,68065,1,53,10,0.008360910478141349,Northwest
251133,635.9,271.9,53035,59549,3,53,10,0.01608709329319524,Northwest
40915,17.8,9.5,53037,41232,5,53,10,0.009629720151533667,Northwest
20318,10.9,5.2,53039,37398,6,53,10,0.023673589920267742,Northwest
75455,31.4,14.2,53041,43874,5,53,10,0.014220396262673116,Northwest
10570,4.6,2.5,53043,45582,6,53,10,0.016367076631977295,Northwest
60699,63.3,33.9,53045,48104,5,53,10,0.036886933886884465,Northwest
41120,7.8,4.2,53047,38551,6,53,10,0.11369163424124513,Northwest
20920,22.4,16.7,53049,39642,6,53,10,0.023087954110898663,Northwest
13001,9.3,5.7,53051,38896,3,53,10,0.03753557418660103,Northwest
795225,476.3,194.9,53053,57869,2,53,10,0.013680404916847433,Northwest
15769,90.7,76.5,53055,50726,6,53,10,0.007039127401864418,Northwest
116901,67.5,29.7,53057,54811,4,53,10,0.021522484837597625,Northwest
11066,6.7,3.4,53059,48704,2,53,10,0.015633471895897342,Northwest
713335,341.8,137.3,53061,66300,2,53,10,0.013728472597026642,Northwest
471221,267.2,114.2,53063,47250,3,53,10,0.015481058781336146,Northwest
43531,17.6,8.5,53065,42845,3,53,10,0.05543176127357515,Northwest
252264,349.4,149.8,53067,60930,3,53,10,0.013933815368027146,Northwest
3978,15.1,7.8,53069,40372,6,53,10,0.013071895424836602,Northwest
58781,46.3,18.5,53071,45575,4,53,10,0.010258416835371974,Northwest
201140,95.5,43,53073,49031,4,53,10,0.02825395247091578,Northwest
44776,20.7,8.9,53075,36368,5,53,10,0.006878685009826693,Northwest
243231,56.6,19.9,53077,42877,4,53,10,0.043448409125481535,Northwest
16589,48.6,23,54001,31212,6,54,3,0.005786967267466393,Central
104169,324.4,139.4,54003,52857,3,54,3,0.0027455384999376014,Central
24629,49.1,22.1,54005,39783,4,54,3,0.0014210889601689067,Central
14523,28.4,14.5,54007,32158,6,54,3,0.0028919644701507954,Central
24069,269.8,122.9,54009,39475,4,54,3,8.724915866882712e-4,Central
96319,342.8,164.3,54011,34492,3,54,3,0.0022840768695688287,Central
7627,27.3,14.2,54013,26922,6,54,3,0.002753376163629212,Central
9386,27.5,13.4,54015,30789,4,54,3,0.0020242914979757085,Central
8202,25.7,12.3,54017,30019,5,54,3,0.002926115581565472,Central
46039,69.6,32.7,54019,31912,4,54,3,0.0019983057842264166,Central
8693,25.7,10.2,54021,29706,6,54,3,0.004831473599447832,Central
11937,25,13.3,54023,35593,6,54,3,0.0015079165619502387,Central
35480,34.8,18.6,54025,33732,6,54,3,0.003156708004509583,Central
23964,37.4,21.4,54027,31792,4,54,3,0.002086463027875146,Central
30676,371.3,176,54029,38565,4,54,3,0.0012713521971573869,Central
14025,24.1,13.9,54031,31347,6,54,3,0.001711229946524064,Central
69099,166.1,75.6,54033,39191,5,54,3,0.001968190567157267,Central
29211,62.9,28.7,54035,41406,6,54,3,0.0016432165964876246,Central
53498,255.2,105.1,54037,65603,2,54,3,0.002467381958204045,Central
193063,214.1,102.7,54039,42669,4,54,3,0.0021236591164542143,Central
16372,42.5,20.7,54041,33293,6,54,3,0.0020156364524798434,Central
21720,49.7,22.6,54043,30868,3,54,3,9.668508287292818e-4,Central
36743,81,36.9,54045,35465,5,54,3,8.981302561032033e-4,Central
22113,41.5,21.2,54047,22154,6,54,3,0.0015375570931126486,Central
56418,182.7,85.7,54049,38115,5,54,3,0.0018965578361515828,Central
33107,108.4,52.1,54051,34419,4,54,3,0.0014196393511946115,Central
27324,63.4,30.2,54053,36027,5,54,3,0.0015005123700775876,Central
62264,148.6,71.9,54055,32131,5,54,3,0.002264550944365926,Central
28212,86.1,39.8,54057,36571,4,54,3,0.0014532822912235927,Central
26839,63.4,30,54059,32902,6,54,3,6.706658221245202e-4,Central
96189,267.1,120.1,54061,39167,4,54,3,0.0015074488766906818,Central
13502,28.6,16.1,54063,39574,6,54,3,0.001999703747592949,Central
17541,76.6,42.6,54065,37281,6,54,3,0.003135511088307394,Central
26233,40.6,20.2,54067,38457,6,54,3,0.0020203560401021612,Central
44443,420,200.1,54069,39669,4,54,3,0.0013950453389735167,Central
7695,11.1,7.4,54071,33323,6,54,3,0.0023391812865497076,Central
7605,58.5,26.1,54073,38882,6,54,3,0.0015779092702169625,Central
8719,9.3,9.4,54075,32161,6,54,3,0.0021791489849753414,Central
33520,51.7,23.3,54077,40753,4,54,3,0.0018794749403341288,Central
55486,160.5,67.8,54079,52618,3,54,3,0.0021807302743034277,Central
78859,130.3,59.4,54081,38036,4,54,3,0.002460086990704929,Central
29405,28.3,13.6,54083,36176,5,54,3,0.0022445162387349092,Central
10449,23.1,12.9,54085,32619,6,54,3,0.001339841133122787,Central
14926,30.9,15.2,54087,27428,6,54,3,0.001674929652954576,Central
13927,38.6,21.3,54089,27720,6,54,3,0.002872118905722697,Central
16895,97.8,43.6,54091,36956,5,54,3,0.0023083752589523527,Central
7141,17,12.8,54093,32712,6,54,3,0.0022405825514633807,Central
9208,35.9,19.5,54095,33496,6,54,3,0.001954821894005213,Central
24254,68.4,31.3,54097,36114,6,54,3,0.002226436876391523,Central
42481,84,38,54099,35079,3,54,3,0.0025658529695628636,Central
9154,16.5,9.8,54101,28025,6,54,3,6.554511688879179e-4,Central
16583,46.3,22.8,54103,36636,6,54,3,8.442380751371887e-4,Central
5717,24.6,13.9,54105,36705,4,54,3,0.002099002973587546,Central
86956,237.4,109.8,54107,42146,4,54,3,0.0021505129030774187,Central
23796,47.6,21.9,54109,36343,6,54,3,0.0014708354345268112,Central
20875,32.3,27,55001,39885,6,55,5,0.009820359281437126,East North Central
16157,15.5,9.2,55003,38111,6,55,5,0.11084978647026057,East North Central
45870,53.2,27.4,55005,42601,6,55,5,0.008851100937431872,East North Central
15014,10.2,8.8,55007,43176,6,55,5,0.09557746103636605,East North Central
248007,468.2,197,55009,52553,3,55,5,0.02707584866556186,East North Central
13587,20.2,9.9,55011,45302,6,55,5,0.002796791050268639,East North Central
15457,18.8,18.6,55013,39626,6,55,5,0.04645144594682021,East North Central
48971,153.9,61.9,55015,61685,4,55,5,0.004145310489881766,East North Central
62415,61.9,27,55017,48672,4,55,5,0.004966754786509653,East North Central
34690,28.7,12.5,55019,42777,6,55,5,0.005015854713173826,East North Central
56833,74.2,34.1,55021,55910,3,55,5,0.004873928879348266,East North Central
16644,29.2,15.4,55023,39486,6,55,5,0.002343186733958183,East North Central
488073,407.7,180.4,55025,60519,3,55,5,0.0035445517371376824,East North Central
88759,101.4,42.3,55027,52571,5,55,5,0.004337588300904697,East North Central
27785,57.6,49.7,55029,47775,6,55,5,0.0058304840741407234,East North Central
44159,33.9,17.5,55031,43127,3,55,5,0.019656242215629883,East North Central
43857,51.6,21.1,55033,48376,5,55,5,0.0038306313701347563,East North Central
98736,154.8,66.1,55035,45846,4,55,5,0.0047702965483714145,East North Central
4423,9.1,9.8,55037,40180,5,55,5,0.007008817544652951,East North Central
101633,141.2,61,55039,51549,4,55,5,0.004634321529424498,East North Central
9304,9.2,8.8,55041,37627,6,55,5,0.1349957007738607,East North Central
51208,44.7,18.8,55043,43889,5,55,5,0.002011404468051867,East North Central
36842,63.1,27.2,55045,53088,3,55,5,0.0017642907551164433,East North Central
19051,54.5,30.4,55047,47624,6,55,5,0.002729515510996798,East North Central
23687,31.1,14.1,55049,54737,3,55,5,0.0015198209988601342,East North Central
5916,7.8,7.9,55051,35618,6,55,5,0.006085192697768763,East North Central
20449,20.7,9.8,55053,43191,6,55,5,0.062154628588195024,East North Central
83686,150.4,63.2,55055,54769,5,55,5,0.0030710035131324234,East North Central
26664,34.8,19.1,55057,45664,6,55,5,0.014926492649264926,East North Central
166426,611.9,254.7,55059,54430,2,55,5,0.004891062694530902,East North Central
20574,60.1,27.2,55061,54152,3,55,5,0.0037425877320890442,East North Central
114638,253.8,107.2,55063,49328,4,55,5,0.004300493728083184,East North Central
16836,26.6,11.4,55065,48114,6,55,5,0.002851033499643621,East North Central
19977,22.9,14.2,55067,41034,6,55,5,0.009560995144416079,East North Central
28743,32.7,19.1,55069,46625,5,55,5,0.003479107956719897,East North Central
81442,138.3,63.1,55071,49354,5,55,5,0.0055254045824022005,East North Central
134063,86.8,37.4,55073,53471,4,55,5,0.004729119891394344,East North Central
41749,29.8,21.7,55075,39698,5,55,5,0.0057007353469544185,East North Central
15404,33.8,21.7,55077,45012,6,55,5,0.00558296546351597,East North Central
4232,11.8,6.3,55078,31076,5,55,5,0.8745274102079396,East North Central
947735,3926,1731.8,55079,43215,1,55,5,0.007183442629004944,East North Central
44673,49.6,21.3,55081,47333,6,55,5,0.01141629171983077,East North Central
37660,37.7,23.6,55083,46633,3,55,5,0.012400424853956453,East North Central
35998,32.3,27.1,55085,45857,6,55,5,0.008972720706705928,East North Central
176695,277.2,114.7,55087,55914,4,55,5,0.01687653866832678,East North Central
86395,370.7,155.6,55089,74996,2,55,5,0.0024075467330285315,East North Central
7469,32.2,15.4,55091,48446,6,55,5,0.002543847904672647,East North Central
41019,71.5,28.1,55093,60181,2,55,5,0.0036812208976328043,East North Central
44205,48.4,26.5,55095,49806,6,55,5,0.010270331410473928,East North Central
70019,87.4,37.5,55097,51456,5,55,5,0.0037846870135249005,East North Central
14159,11.3,8.9,55099,41026,6,55,5,0.003813828660216117,East North Central
195408,587.7,247.1,55101,53855,4,55,5,0.003996765741423074,East North Central
18021,30.7,15.1,55103,43900,6,55,5,0.002552577548415737,East North Central
160331,223.3,95.3,55105,49716,4,55,5,0.0032183420548739794,East North Central
14755,16.2,9.7,55107,38352,6,55,5,0.005015249068112505,East North Central
84345,116.8,47,55109,67446,2,55,5,0.003710949078190764,East North Central
61976,74.6,35.8,55111,50390,5,55,5,0.012408028914418485,East North Central
16557,13.2,12.7,55113,37091,6,55,5,0.16651567312919008,East North Central
41949,47,23.2,55115,45841,5,55,5,0.07561562850127536,East North Central
115507,225.9,99.3,55117,51127,4,55,5,0.0038439228791328664,East North Central
20689,21.2,10.9,55119,44489,6,55,5,0.002078399149306395,East North Central
28816,39.3,17.2,55121,46582,6,55,5,0.0021862853970016655,East North Central
29773,37.6,17.3,55123,43632,6,55,5,0.0020488361938669265,East North Central
21430,25,29.3,55125,41631,6,55,5,0.11059262715818946,East North Central
102228,184.2,92.8,55127,54487,5,55,5,0.0030128731854286495,East North Central
15911,20,16.3,55129,41641,6,55,5,0.011690025768336372,East North Central
131887,306.2,127,55131,64434,2,55,5,0.003040481624420906,East North Central
389891,709.4,292.7,55133,75064,2,55,5,0.0027340974785260495,East North Central
52410,70.1,34,55135,46876,6,55,5,0.004922724670864339,East North Central
24496,39.1,23.7,55137,42540,6,55,5,0.005347811887655127,East North Central
166994,384.3,168.8,55139,50974,4,55,5,0.006203815705953507,East North Central
74749,94.2,43,55141,47204,5,55,5,0.007852947865523284,East North Central
36299,8.5,4.2,56001,42890,5,56,8,0.0071351827874046115,West North Central
11668,3.7,1.7,56003,48270,6,56,8,0.008570449091532397,West North Central
